sex,age_group,model_file,lumbar5_x,lumbar5_y,lumbar5_z,lumbar4_x,lumbar4_y,lumbar4_z,lumbar3_x,lumbar3_y,lumbar3_z,lumbar2_x,lumbar2_y,lumbar2_z,lumbar1_x,lumbar1_y,lumbar1_z,thoracic12_x,thoracic12_y,thoracic12_z,thoracic11_x,thoracic11_y,thoracic11_z,thoracic10_x,thoracic10_y,thoracic10_z,thoracic9_x,thoracic9_y,thoracic9_z,thoracic8_x,thoracic8_y,thoracic8_z,thoracic7_x,thoracic7_y,thoracic7_z,thoracic6_x,thoracic6_y,thoracic6_z,thoracic5_x,thoracic5_y,thoracic5_z,thoracic4_x,thoracic4_y,thoracic4_z,thoracic3_x,thoracic3_y,thoracic3_z,thoracic2_x,thoracic2_y,thoracic2_z,thoracic1_x,thoracic1_y,thoracic1_z
Female,Age80plus,351_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016397,0.092008,0.0,-0.004961,0.1218,0.0,-0.003409,0.15143,0.0,-0.008715,0.184934,0.0,-0.003614,0.218463,0.0,-0.010892,0.25033,0.0,-0.022511,0.277753,0.0,-0.034777,0.301,0.0,-0.043537,0.324995,0.0,-0.048889,0.346858,0.0,-0.052357,0.369412,0.0,-0.056123,0.390807,0.0,-0.056141,0.410927,0.0,-0.052938,0.431325,0.0,-0.04831,0.450507,0.0,-0.042905,0.467578,0.0,-0.037164,0.482879,0.0
Female,Age80plus,427_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019184,0.107643,0.0,-0.005805,0.142497,0.0,-0.003988,0.177162,0.0,-0.009723,0.213369,0.0,-0.006299,0.244991,0.0,-0.017207,0.276783,0.0,-0.032453,0.30548,0.0,-0.04532,0.32694,0.0,-0.05594,0.350669,0.0,-0.061723,0.375334,0.0,-0.066303,0.398419,0.0,-0.068872,0.421494,0.0,-0.069662,0.443621,0.0,-0.067103,0.464613,0.0,-0.059303,0.48634,0.0,-0.050866,0.505515,0.0,-0.04226,0.52259,0.0
Female,Age80plus,437_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017763,0.099672,0.0,-0.005375,0.131945,0.0,-0.003693,0.164044,0.0,-0.008938,0.197165,0.0,-0.01709,0.228284,0.0,-0.029051,0.254827,0.0,-0.031278,0.283821,0.0,-0.029994,0.312149,0.0,-0.028715,0.337918,0.0,-0.026076,0.36121,0.0,-0.025222,0.384247,0.0,-0.023501,0.405878,0.0,-0.021381,0.427749,0.0,-0.015916,0.447187,0.0,-0.009724,0.467647,0.0,-0.002824,0.485776,0.0,0.00433,0.50197,0.0
Female,Age80plus,457_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015866,0.089028,0.0,-0.004801,0.117855,0.0,-0.003298,0.146525,0.0,-0.007765,0.174727,0.0,-0.015461,0.204782,0.0,-0.029066,0.233308,0.0,-0.040594,0.259794,0.0,-0.050586,0.28157,0.0,-0.060145,0.300575,0.0,-0.067413,0.319147,0.0,-0.067019,0.338978,0.0,-0.06665,0.358731,0.0,-0.062536,0.378046,0.0,-0.056918,0.39698,0.0,-0.051044,0.415148,0.0,-0.044576,0.431222,0.0,-0.037914,0.445563,0.0
Female,Age80plus,509_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017624,0.098892,0.0,-0.005333,0.130913,0.0,-0.003664,0.162759,0.0,-0.009041,0.196711,0.0,-0.011817,0.223918,0.0,-0.022023,0.2494,0.0,-0.037141,0.271964,0.0,-0.044667,0.294776,0.0,-0.051048,0.316985,0.0,-0.05581,0.339645,0.0,-0.060543,0.360159,0.0,-0.059636,0.381533,0.0,-0.057588,0.401364,0.0,-0.052676,0.420539,0.0,-0.046934,0.440956,0.0,-0.040444,0.459074,0.0,-0.033663,0.475278,0.0
Female,Age80plus,537_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016397,0.092008,0.0,-0.004961,0.1218,0.0,-0.003409,0.15143,0.0,-0.008571,0.184021,0.0,-0.013231,0.215324,0.0,-0.024328,0.243387,0.0,-0.035792,0.26781,0.0,-0.047276,0.288472,0.0,-0.054657,0.308589,0.0,-0.060182,0.326759,0.0,-0.067194,0.345842,0.0,-0.067122,0.366689,0.0,-0.069102,0.386774,0.0,-0.068568,0.407429,0.0,-0.065567,0.426932,0.0,-0.061615,0.444396,0.0,-0.057179,0.460126,0.0
Female,Age80plus,581_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018043,0.101242,0.0,-0.005459,0.134023,0.0,-0.003751,0.166627,0.0,-0.009486,0.20284,0.0,-0.013075,0.240571,0.0,-0.021655,0.274392,0.0,-0.034153,0.303579,0.0,-0.045967,0.330549,0.0,-0.057235,0.355752,0.0,-0.065869,0.379451,0.0,-0.072492,0.401812,0.0,-0.079629,0.423127,0.0,-0.081839,0.444379,0.0,-0.079332,0.46592,0.0,-0.072414,0.486501,0.0,-0.064848,0.504694,0.0,-0.057083,0.520914,0.0
Female,Age80plus,586_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01904,0.106832,0.0,-0.005761,0.141424,0.0,-0.003958,0.175827,0.0,-0.009422,0.210322,0.0,-0.012711,0.243404,0.0,-0.020969,0.274885,0.0,-0.026727,0.304685,0.0,-0.031849,0.330604,0.0,-0.036005,0.354359,0.0,-0.040569,0.377589,0.0,-0.044383,0.399969,0.0,-0.043574,0.421539,0.0,-0.041764,0.442479,0.0,-0.038683,0.463388,0.0,-0.031639,0.48519,0.0,-0.023882,0.50448,0.0,-0.015891,0.521692,0.0
Female,Age80plus,660_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018325,0.102824,0.0,-0.005545,0.136117,0.0,-0.003809,0.16923,0.0,-0.009354,0.204235,0.0,-0.017853,0.238361,0.0,-0.029083,0.270009,0.0,-0.040946,0.298029,0.0,-0.050862,0.324795,0.0,-0.056835,0.346976,0.0,-0.05804,0.369889,0.0,-0.057801,0.392831,0.0,-0.056591,0.415717,0.0,-0.054174,0.437509,0.0,-0.047647,0.457739,0.0,-0.037732,0.477436,0.0,-0.027509,0.494639,0.0,-0.01737,0.50983,0.0
Female,Age80plus,673_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017074,0.095802,0.0,-0.005166,0.126822,0.0,-0.003549,0.157674,0.0,-0.008944,0.191732,0.0,-0.017062,0.225332,0.0,-0.029477,0.255236,0.0,-0.040527,0.283422,0.0,-0.050884,0.30817,0.0,-0.059171,0.332035,0.0,-0.063937,0.354957,0.0,-0.067553,0.375995,0.0,-0.06832,0.39672,0.0,-0.067742,0.416951,0.0,-0.063885,0.435656,0.0,-0.056112,0.454675,0.0,-0.047872,0.471399,0.0,-0.039563,0.48625,0.0
Female,Age80plus,749_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018325,0.102824,0.0,-0.005545,0.136117,0.0,-0.003809,0.16923,0.0,-0.008961,0.20176,0.0,-0.018564,0.232592,0.0,-0.033244,0.26294,0.0,-0.044773,0.289047,0.0,-0.055812,0.312734,0.0,-0.06315,0.336254,0.0,-0.070921,0.358002,0.0,-0.077796,0.378633,0.0,-0.081977,0.40111,0.0,-0.084368,0.422776,0.0,-0.082102,0.443304,0.0,-0.077994,0.46497,0.0,-0.072904,0.484323,0.0,-0.067341,0.501719,0.0
Female,Age80plus,777_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015215,0.085372,0.0,-0.004604,0.113015,0.0,-0.003163,0.140508,0.0,-0.008159,0.172055,0.0,-0.025748,0.194929,0.0,-0.039721,0.219343,0.0,-0.048096,0.24321,0.0,-0.048885,0.267275,0.0,-0.050412,0.288256,0.0,-0.050591,0.309258,0.0,-0.053226,0.330761,0.0,-0.05195,0.350591,0.0,-0.05039,0.370842,0.0,-0.04606,0.390393,0.0,-0.042161,0.408282,0.0,-0.037499,0.424229,0.0,-0.032488,0.438542,0.0
Female,Age80plus,791_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016131,0.090512,0.0,-0.004881,0.119819,0.0,-0.003353,0.148967,0.0,-0.008285,0.180104,0.0,-0.011384,0.21121,0.0,-0.018077,0.239827,0.0,-0.02547,0.266362,0.0,-0.035014,0.289813,0.0,-0.041766,0.312085,0.0,-0.048821,0.332526,0.0,-0.051639,0.353031,0.0,-0.05333,0.373637,0.0,-0.051069,0.39392,0.0,-0.046221,0.414181,0.0,-0.039755,0.432484,0.0,-0.032743,0.448643,0.0,-0.025581,0.463037,0.0
Female,Age80plus,794_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017486,0.098115,0.0,-0.005291,0.129884,0.0,-0.003635,0.16148,0.0,-0.008782,0.193978,0.0,-0.010903,0.226293,0.0,-0.02044,0.254344,0.0,-0.029261,0.281007,0.0,-0.038383,0.304606,0.0,-0.042998,0.328357,0.0,-0.047657,0.35091,0.0,-0.051644,0.372531,0.0,-0.053064,0.394045,0.0,-0.052971,0.414608,0.0,-0.050662,0.434038,0.0,-0.046914,0.454744,0.0,-0.042211,0.47325,0.0,-0.03704,0.489893,0.0
Female,Age80plus,801_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016264,0.091258,0.0,-0.004921,0.120807,0.0,-0.003381,0.150196,0.0,-0.008755,0.184128,0.0,-0.005571,0.218867,0.0,-0.011051,0.251559,0.0,-0.019352,0.280238,0.0,-0.028365,0.306825,0.0,-0.03361,0.332369,0.0,-0.037273,0.355701,0.0,-0.038842,0.379061,0.0,-0.037536,0.395047,0.0,-0.031544,0.415654,0.0,-0.020156,0.433958,0.0,-0.007159,0.448591,0.0,0.005533,0.461014,0.0,0.017694,0.471732,0.0
Female,Age80plus,814_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.015215,0.085372,0.0,-0.004604,0.113015,0.0,-0.003163,0.140508,0.0,-0.007822,0.169927,0.0,-0.016219,0.201367,0.0,-0.02713,0.231351,0.0,-0.037743,0.257428,0.0,-0.047203,0.281225,0.0,-0.052301,0.304689,0.0,-0.055528,0.327414,0.0,-0.056266,0.349319,0.0,-0.057181,0.370061,0.0,-0.05464,0.389986,0.0,-0.048854,0.408893,0.0,-0.04137,0.425602,0.0,-0.033537,0.440255,0.0,-0.025698,0.453236,0.0
Female,Age80plus,840_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017486,0.098115,0.0,-0.005291,0.129884,0.0,-0.003635,0.16148,0.0,-0.008748,0.193765,0.0,-0.010119,0.222193,0.0,-0.015861,0.252493,0.0,-0.021887,0.28009,0.0,-0.028949,0.305037,0.0,-0.036012,0.327885,0.0,-0.041082,0.345571,0.0,-0.045035,0.366214,0.0,-0.043741,0.386387,0.0,-0.040859,0.409069,0.0,-0.033792,0.4287,0.0,-0.027496,0.448778,0.0,-0.020526,0.466555,0.0,-0.013324,0.482425,0.0
Female,Age80plus,861_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018466,0.103619,0.0,-0.005587,0.13717,0.0,-0.003838,0.17054,0.0,-0.00941,0.205719,0.0,-0.018862,0.238549,0.0,-0.03247,0.268775,0.0,-0.047063,0.292334,0.0,-0.059727,0.316887,0.0,-0.068186,0.340611,0.0,-0.069213,0.364929,0.0,-0.070069,0.387777,0.0,-0.068829,0.409911,0.0,-0.065755,0.431224,0.0,-0.059158,0.45124,0.0,-0.049819,0.471405,0.0,-0.040089,0.489068,0.0,-0.030377,0.504703,0.0
Female,Age80plus,887_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01483,0.083216,0.0,-0.004487,0.11016,0.0,-0.003083,0.136959,0.0,-0.008307,0.169945,0.0,-0.011556,0.200183,0.0,-0.019455,0.228698,0.0,-0.029271,0.254336,0.0,-0.037332,0.277452,0.0,-0.043288,0.299298,0.0,-0.048809,0.318858,0.0,-0.052866,0.337914,0.0,-0.056999,0.35574,0.0,-0.058124,0.374426,0.0,-0.057271,0.39356,0.0,-0.054617,0.411208,0.0,-0.051097,0.427016,0.0,-0.047134,0.441256,0.0
Female,Age80plus,939_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016264,0.091258,0.0,-0.004921,0.120807,0.0,-0.003381,0.150196,0.0,-0.009054,0.186016,0.0,-0.011775,0.219895,0.0,-0.024892,0.248107,0.0,-0.041132,0.272261,0.0,-0.05384,0.294914,0.0,-0.061892,0.316891,0.0,-0.067663,0.338832,0.0,-0.072088,0.359905,0.0,-0.075575,0.381896,0.0,-0.073921,0.402446,0.0,-0.07226,0.422825,0.0,-0.068193,0.44197,0.0,-0.0633,0.459043,0.0,-0.058024,0.47437,0.0
Female,Age80plus,942_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018043,0.101242,0.0,-0.005459,0.134023,0.0,-0.003751,0.166627,0.0,-0.008593,0.197203,0.0,-0.010796,0.229201,0.0,-0.018407,0.258203,0.0,-0.027596,0.284139,0.0,-0.036039,0.308683,0.0,-0.041125,0.331422,0.0,-0.044341,0.353766,0.0,-0.047997,0.374273,0.0,-0.04902,0.395023,0.0,-0.04668,0.415392,0.0,-0.04052,0.434429,0.0,-0.033916,0.455113,0.0,-0.026628,0.473419,0.0,-0.019112,0.489756,0.0
Male,Age4049,110_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01517,0.08512,0.0,-0.003216,0.116263,0.0,-0.001592,0.147236,0.0,-0.007238,0.18288,0.0,-0.00801,0.217307,0.0,-0.014415,0.249716,0.0,-0.019811,0.281992,0.0,-0.026337,0.311797,0.0,-0.033582,0.33885,0.0,-0.039649,0.364132,0.0,-0.043429,0.387771,0.0,-0.04558,0.410601,0.0,-0.047967,0.433506,0.0,-0.046538,0.455602,0.0,-0.045335,0.476194,0.0,-0.042942,0.494759,0.0,-0.039875,0.511565,0.0
Male,Age4049,166_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019657,0.1103,0.0,-0.004166,0.150655,0.0,-0.002063,0.190791,0.0,-0.008163,0.229304,0.0,-0.013395,0.265394,0.0,-0.019535,0.301496,0.0,-0.024008,0.334276,0.0,-0.028828,0.364347,0.0,-0.033166,0.392809,0.0,-0.0374,0.416918,0.0,-0.04367,0.438357,0.0,-0.043484,0.463323,0.0,-0.04016,0.488122,0.0,-0.0355,0.511169,0.0,-0.026104,0.536191,0.0,-0.016014,0.558248,0.0,-0.005764,0.57787,0.0
Male,Age4049,176_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019932,0.111838,0.0,-0.004225,0.152755,0.0,-0.002092,0.19345,0.0,-0.008348,0.232947,0.0,-0.013846,0.270857,0.0,-0.018873,0.306883,0.0,-0.021695,0.339907,0.0,-0.025032,0.370627,0.0,-0.026395,0.399909,0.0,-0.027365,0.426568,0.0,-0.026896,0.451786,0.0,-0.024455,0.475462,0.0,-0.020398,0.498403,0.0,-0.014003,0.520781,0.0,-0.005164,0.546401,0.0,0.004459,0.569033,0.0,0.014311,0.589201,0.0
Male,Age4049,258_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018054,0.1013,0.0,-0.003827,0.138362,0.0,-0.001895,0.175223,0.0,-0.007474,0.210447,0.0,-0.010531,0.244354,0.0,-0.017108,0.276591,0.0,-0.023422,0.307133,0.0,-0.028325,0.335275,0.0,-0.031571,0.36214,0.0,-0.032616,0.387283,0.0,-0.033503,0.411691,0.0,-0.036175,0.435292,0.0,-0.037253,0.45812,0.0,-0.038099,0.480273,0.0,-0.033996,0.504475,0.0,-0.02875,0.526125,0.0,-0.022934,0.545606,0.0
Male,Age4049,275_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017405,0.097663,0.0,-0.003689,0.133395,0.0,-0.001827,0.168932,0.0,-0.007734,0.206231,0.0,-0.010662,0.243669,0.0,-0.017633,0.276115,0.0,-0.023156,0.307734,0.0,-0.028188,0.336793,0.0,-0.031388,0.363903,0.0,-0.033867,0.38912,0.0,-0.036566,0.412948,0.0,-0.039223,0.435633,0.0,-0.040321,0.457914,0.0,-0.040791,0.478926,0.0,-0.039439,0.502554,0.0,-0.03672,0.523857,0.0,-0.033223,0.543144,0.0
Male,Age4049,329_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016643,0.093387,0.0,-0.003528,0.127553,0.0,-0.001747,0.161534,0.0,-0.007499,0.197851,0.0,-0.012608,0.232455,0.0,-0.021071,0.264208,0.0,-0.025841,0.293586,0.0,-0.030496,0.318974,0.0,-0.030405,0.345446,0.0,-0.029501,0.371378,0.0,-0.028651,0.395596,0.0,-0.027759,0.419598,0.0,-0.026961,0.44259,0.0,-0.025659,0.465736,0.0,-0.023095,0.488221,0.0,-0.01935,0.508412,0.0,-0.014972,0.526637,0.0
Male,Age4049,368_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018054,0.1013,0.0,-0.003827,0.138362,0.0,-0.001895,0.175223,0.0,-0.008332,0.215867,0.0,-0.009583,0.254895,0.0,-0.01538,0.2898,0.0,-0.018681,0.322807,0.0,-0.01975,0.353739,0.0,-0.021125,0.383012,0.0,-0.022053,0.410122,0.0,-0.023826,0.436313,0.0,-0.026331,0.461134,0.0,-0.027872,0.483422,0.0,-0.025536,0.505639,0.0,-0.021411,0.529837,0.0,-0.016144,0.551482,0.0,-0.01031,0.570958,0.0
Male,Age4049,371_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018448,0.103515,0.0,-0.003911,0.141386,0.0,-0.001937,0.179053,0.0,-0.007873,0.216535,0.0,-0.014609,0.251863,0.0,-0.023686,0.284502,0.0,-0.035183,0.314662,0.0,-0.042647,0.343412,0.0,-0.049518,0.370925,0.0,-0.053158,0.396537,0.0,-0.056441,0.421318,0.0,-0.057616,0.445312,0.0,-0.057287,0.468897,0.0,-0.054672,0.492017,0.0,-0.048875,0.516422,0.0,-0.042082,0.538148,0.0,-0.034853,0.557625,0.0
Male,Age4049,376_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016268,0.091284,0.0,-0.003448,0.124681,0.0,-0.001708,0.157898,0.0,-0.007181,0.192458,0.0,-0.014802,0.225847,0.0,-0.023633,0.25662,0.0,-0.03,0.285589,0.0,-0.035151,0.31263,0.0,-0.037043,0.337756,0.0,-0.037095,0.362292,0.0,-0.038574,0.385028,0.0,-0.039129,0.407108,0.0,-0.038237,0.428197,0.0,-0.035258,0.448374,0.0,-0.029903,0.469837,0.0,-0.023697,0.488927,0.0,-0.017129,0.50603,0.0
Male,Age4049,408_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.020208,0.113386,0.0,-0.004283,0.154869,0.0,-0.002121,0.196128,0.0,-0.008166,0.234294,0.0,-0.012121,0.272083,0.0,-0.02173,0.305334,0.0,-0.031691,0.336646,0.0,-0.040495,0.36376,0.0,-0.04587,0.390201,0.0,-0.049886,0.415579,0.0,-0.052125,0.440552,0.0,-0.054889,0.464175,0.0,-0.053399,0.487179,0.0,-0.049341,0.509664,0.0,-0.045021,0.536799,0.0,-0.039393,0.561089,0.0,-0.033103,0.582959,0.0
Male,Age4049,448_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.020765,0.116514,0.0,-0.004402,0.159141,0.0,-0.00218,0.201538,0.0,-0.008331,0.240375,0.0,-0.011411,0.280035,0.0,-0.018591,0.315471,0.0,-0.028166,0.348799,0.0,-0.034595,0.379474,0.0,-0.038502,0.408007,0.0,-0.037706,0.436352,0.0,-0.037991,0.462664,0.0,-0.037565,0.488697,0.0,-0.035266,0.51413,0.0,-0.034219,0.538034,0.0,-0.03093,0.566076,0.0,-0.026177,0.591252,0.0,-0.020643,0.613973,0.0
Male,Age4049,461_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017534,0.098385,0.0,-0.003717,0.134381,0.0,-0.00184,0.170181,0.0,-0.007305,0.204681,0.0,-0.011267,0.238127,0.0,-0.018624,0.269642,0.0,-0.025852,0.299823,0.0,-0.033501,0.32695,0.0,-0.039037,0.351623,0.0,-0.042546,0.376058,0.0,-0.043706,0.399618,0.0,-0.043107,0.422914,0.0,-0.040412,0.445765,0.0,-0.036434,0.466513,0.0,-0.031049,0.489738,0.0,-0.024705,0.510422,0.0,-0.017935,0.528971,0.0
Male,Age4049,544_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017923,0.100568,0.0,-0.003799,0.137361,0.0,-0.001881,0.173956,0.0,-0.00777,0.211137,0.0,-0.017497,0.245406,0.0,-0.027495,0.276795,0.0,-0.034467,0.307227,0.0,-0.039685,0.336238,0.0,-0.043313,0.363679,0.0,-0.046209,0.38957,0.0,-0.04885,0.414477,0.0,-0.051071,0.439582,0.0,-0.053427,0.46321,0.0,-0.053481,0.486233,0.0,-0.052302,0.510574,0.0,-0.049694,0.532535,0.0,-0.046267,0.552426,0.0
Male,Age4049,545_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018054,0.1013,0.0,-0.003827,0.138362,0.0,-0.001895,0.175223,0.0,-0.007541,0.210873,0.0,-0.013893,0.246722,0.0,-0.02095,0.280112,0.0,-0.027749,0.312551,0.0,-0.036759,0.341704,0.0,-0.044755,0.367935,0.0,-0.050177,0.391992,0.0,-0.054843,0.413675,0.0,-0.057516,0.436174,0.0,-0.055159,0.459742,0.0,-0.051963,0.48203,0.0,-0.043972,0.50524,0.0,-0.035269,0.525746,0.0,-0.026357,0.54402,0.0
Male,Age4049,564_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016643,0.093387,0.0,-0.003528,0.127553,0.0,-0.001747,0.161534,0.0,-0.007386,0.197139,0.0,-0.017708,0.231321,0.0,-0.028871,0.261246,0.0,-0.039881,0.289454,0.0,-0.047832,0.315609,0.0,-0.050958,0.341024,0.0,-0.051609,0.365322,0.0,-0.050914,0.388087,0.0,-0.049129,0.411614,0.0,-0.046652,0.435608,0.0,-0.042807,0.458301,0.0,-0.038386,0.480495,0.0,-0.032979,0.500306,0.0,-0.027104,0.518104,0.0
Male,Age4049,588_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018847,0.105753,0.0,-0.003995,0.144443,0.0,-0.001978,0.182924,0.0,-0.007804,0.219706,0.0,-0.01259,0.257233,0.0,-0.017579,0.292285,0.0,-0.019898,0.325077,0.0,-0.021243,0.354127,0.0,-0.022531,0.38128,0.0,-0.022366,0.40627,0.0,-0.02334,0.42934,0.0,-0.021625,0.451332,0.0,-0.017304,0.47404,0.0,-0.011099,0.495207,0.0,-0.003504,0.519682,0.0,0.004921,0.541358,0.0,0.013635,0.560711,0.0
Male,Age4049,611_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017277,0.096944,0.0,-0.003662,0.132412,0.0,-0.001813,0.167687,0.0,-0.007549,0.203902,0.0,-0.01204,0.239881,0.0,-0.018857,0.27284,0.0,-0.024497,0.304219,0.0,-0.030036,0.332729,0.0,-0.034933,0.358749,0.0,-0.038417,0.381384,0.0,-0.041985,0.40281,0.0,-0.043565,0.424122,0.0,-0.045895,0.44501,0.0,-0.046574,0.466621,0.0,-0.045587,0.490092,0.0,-0.043207,0.511277,0.0,-0.040026,0.530472,0.0
Male,Age4049,688_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.021188,0.118887,0.0,-0.004491,0.162383,0.0,-0.002224,0.205644,0.0,-0.007875,0.24132,0.0,-0.013301,0.278025,0.0,-0.02018,0.312514,0.0,-0.028056,0.342884,0.0,-0.033527,0.371239,0.0,-0.038581,0.397903,0.0,-0.041967,0.423152,0.0,-0.045241,0.44782,0.0,-0.04864,0.47129,0.0,-0.049501,0.49497,0.0,-0.047559,0.51765,0.0,-0.044312,0.546276,0.0,-0.039561,0.571984,0.0,-0.034002,0.595188,0.0
Male,Age4049,797_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.02133,0.119684,0.0,-0.004521,0.163471,0.0,-0.002239,0.207022,0.0,-0.008372,0.245744,0.0,-0.017673,0.283941,0.0,-0.025342,0.318308,0.0,-0.034471,0.35205,0.0,-0.041823,0.383226,0.0,-0.045981,0.41183,0.0,-0.047381,0.43887,0.0,-0.048653,0.464757,0.0,-0.04967,0.489772,0.0,-0.04886,0.5144,0.0,-0.04736,0.538523,0.0,-0.041038,0.566828,0.0,-0.033523,0.592051,0.0,-0.025468,0.614682,0.0
Male,Age4049,846_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.017923,0.100568,0.0,-0.003799,0.137361,0.0,-0.001881,0.173956,0.0,-0.008068,0.21302,0.0,-0.015575,0.250467,0.0,-0.023868,0.2845,0.0,-0.030107,0.316228,0.0,-0.035489,0.346944,0.0,-0.036096,0.37578,0.0,-0.036008,0.402347,0.0,-0.036904,0.426963,0.0,-0.038653,0.451068,0.0,-0.037502,0.473204,0.0,-0.033,0.494693,0.0,-0.031591,0.519022,0.0,-0.028777,0.540957,0.0,-0.025163,0.560815,0.0
Male,Age4049,889_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016895,0.094801,0.0,-0.003581,0.129486,0.0,-0.001773,0.163982,0.0,-0.007521,0.200274,0.0,-0.009407,0.236789,0.0,-0.015172,0.271559,0.0,-0.0213,0.303526,0.0,-0.027636,0.331754,0.0,-0.033528,0.358162,0.0,-0.03873,0.383172,0.0,-0.044499,0.406924,0.0,-0.048737,0.430063,0.0,-0.051866,0.452457,0.0,-0.052443,0.473872,0.0,-0.050705,0.496779,0.0,-0.04768,0.517405,0.0,-0.043939,0.536061,0.0
Male,Age4049,947_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.019115,0.107258,0.0,-0.004052,0.146499,0.0,-0.002006,0.185528,0.0,-0.008256,0.224988,0.0,-0.012702,0.26054,0.0,-0.017668,0.295959,0.0,-0.022855,0.327472,0.0,-0.027477,0.355921,0.0,-0.027754,0.383493,0.0,-0.032888,0.409179,0.0,-0.035404,0.433784,0.0,-0.039216,0.455805,0.0,-0.03578,0.479786,0.0,-0.032309,0.507463,0.0,-0.026397,0.532774,0.0,-0.019443,0.555311,0.0,-0.012028,0.575521,0.0
Male,Age4049,985_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.016268,0.091284,0.0,-0.003448,0.124681,0.0,-0.001708,0.157898,0.0,-0.00751,0.194534,0.0,-0.011212,0.22893,0.0,-0.015366,0.262217,0.0,-0.018813,0.294418,0.0,-0.023174,0.324587,0.0,-0.025203,0.352113,0.0,-0.026384,0.378115,0.0,-0.025665,0.402168,0.0,-0.024524,0.425286,0.0,-0.020378,0.448015,0.0,-0.014961,0.469528,0.0,-0.007998,0.490525,0.0,-0.000367,0.509091,0.0,0.007475,0.525648,0.0
Male,Age4049,986_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.01505,0.084449,0.0,-0.00319,0.115345,0.0,-0.00158,0.146074,0.0,-0.006856,0.179386,0.0,-0.01336,0.210167,0.0,-0.020797,0.238744,0.0,-0.026553,0.266467,0.0,-0.031309,0.292089,0.0,-0.034791,0.316474,0.0,-0.036798,0.338721,0.0,-0.038755,0.361467,0.0,-0.040565,0.381885,0.0,-0.041009,0.402039,0.0,-0.038207,0.422872,0.0,-0.033259,0.442729,0.0,-0.027522,0.460392,0.0,-0.021451,0.476216,0.0
Male,Age4049,989_SizeScaled_CurvatureAdjust_MuscleAdjust.osim,-0.018054,0.1013,0.0,-0.003827,0.138362,0.0,-0.001895,0.175223,0.0,-0.007642,0.21151,0.0,-0.011594,0.24765,0.0,-0.016665,0.280997,0.0,-0.020893,0.312154,0.0,-0.025528,0.341421,0.0,-0.029475,0.368372,0.0,-0.032181,0.393831,0.0,-0.035013,0.417952,0.0,-0.036958,0.440092,0.0,-0.038428,0.462267,0.0,-0.037617,0.484735,0.0,-0.032201,0.508677,0.0,-0.025782,0.530009,0.0,-0.018913,0.549144,0.0
